candidate,refined,capacitance_f,amplitude_peak_v,time_s,input_v,output_v,capacitor_current_a,supply_delivered_current_a,input_delivered_current_a
F75S,False,1e-12,,8.8e-07,0.43,0.617905395931188,-1.306550354015215e-16,7.46435710528197e-05,-1.7060816905457117e-06
F75S,False,1e-12,,9.000000000000001e-07,0.43,0.6179053959304859,5.360295540133529e-18,7.464357105283079e-05,-1.7060816905128062e-06
F75S,False,1e-12,,9.2e-07,0.43,0.6179053959317964,3.6494245126111953e-17,7.464357105274307e-05,-1.7060816904860761e-06
F75S,False,1e-12,,9.4e-07,0.43,0.6179053959315755,-2.8661968631423344e-17,7.464357105282609e-05,-1.7060816905162517e-06
F75S,False,1e-12,,9.600000000000001e-07,0.43,0.6179053959315007,-7.236832660897357e-17,7.464357105284197e-05,-1.7060816905312831e-06
F75S,False,1e-12,,9.8e-07,0.43,0.6179053959312226,8.170113891017517e-17,7.464357105281846e-05,-1.706081690487065e-06
F75S,False,1e-12,,1e-06,0.43,0.617905395931906,-2.9507646326257793e-17,7.464357105283749e-05,-1.7060816905159959e-06
F75S,False,1e-12,,1.02e-06,0.43,0.6179053959308978,5.192461044439762e-17,7.464357105277459e-05,-1.7060816904921045e-06
F75S,False,1e-12,,1.04e-06,0.43,0.6179053959309283,-1.143876660057476e-16,7.464357105283066e-05,-1.7060816905445364e-06
F75S,False,1e-12,,1.06e-06,0.43,0.6179053959305171,-1.3470561471819167e-16,7.464357105277128e-05,-1.7060816905443912e-06
F75S,False,1e-12,,1.08e-06,0.43,0.6179053959321875,1.3933732639912464e-16,7.464357105283194e-05,-1.7060816904674497e-06
F75S,False,1e-12,,1.1e-06,0.43,0.6179053959331237,-1.8001225510188363e-16,7.464357105281948e-05,-1.7060816905479364e-06
F75S,False,1e-12,,1.12e-06,0.43,0.6179053959312528,-6.87731122048747e-17,7.464357105275642e-05,-1.7060816905202156e-06
F75S,False,1e-12,,1.14e-06,0.43,0.6179053959319506,1.0365406449829365e-16,7.464357105283716e-05,-1.7060816904800243e-06
F75S,False,1e-12,,1.1600000000000001e-06,0.43,0.6179053959314286,-2.0981480442004647e-17,7.464357105277843e-05,-1.7060816905097444e-06
F75S,False,1e-12,,1.18e-06,0.43,0.6179053959312172,9.341485918134725e-18,7.464357105278161e-05,-1.706081690501667e-06
F75S,False,1e-12,,1.2e-06,0.43,0.6179053959316313,1.125011542258358e-16,7.464357105281457e-05,-1.7060816904754878e-06
F75S,False,1e-12,,1.22e-06,0.43,0.6179053959333439,2.0981480441960415e-17,7.464357105282532e-05,-1.7060816904917032e-06
F75S,False,1e-12,,1.24e-06,0.43,0.617905395931682,-8.916478666518413e-17,7.464357105276025e-05,-1.7060816905226616e-06
F75S,False,1e-12,,1.26e-06,0.43,0.6179053959305046,-2.4346843985320738e-17,7.464357105282431e-05,-1.7060816905202893e-06
F75S,False,1e-12,,1.28e-06,0.43,0.61790539593043,-4.3372423708121683e-17,7.464357105283833e-05,-1.7060816905290692e-06
F75S,False,1e-12,,1.3e-06,0.43,0.6179053959329457,2.4622665018015056e-16,7.464357105275293e-05,-1.7060816904225137e-06
F75S,False,1e-12,,1.32e-06,0.43,0.6179053959323682,-1.74764716587353e-16,7.464357105281996e-05,-1.706081690551395e-06
F75S,False,1e-12,,1.34e-06,0.43,0.6179053959312281,-9.8055244477293e-18,7.464357105284689e-05,-1.706081690514762e-06
F75S,False,1e-12,,1.3600000000000001e-06,0.43,0.6179053959310199,9.00885269161447e-17,7.464357105278883e-05,-1.7060816904822706e-06
F75S,False,1e-12,,1.3800000000000001e-06,0.43,0.6179053959334967,9.160640995759876e-17,7.464357105282784e-05,-1.7060816904723265e-06
F75S,False,1e-12,,1.4e-06,0.43,0.6179053959325622,-6.722053469434143e-18,7.464357105282502e-05,-1.7060816905045444e-06
F75S,False,1e-12,,1.42e-06,0.43,0.6179053959314514,2.3037127761043118e-17,7.464357105277936e-05,-1.7060816904969442e-06
F75S,False,1e-12,,1.44e-06,0.43,0.6179053959307667,5.874207370539288e-17,7.464357105284678e-05,-1.7060816905008452e-06
F75S,False,1e-12,,1.46e-06,0.43,0.6179053959303948,6.130512764086649e-17,7.464357105276902e-05,-1.706081690491586e-06
F75S,False,1e-12,,1.48e-06,0.43,0.6179053959330529,1.9837430309527828e-16,7.464357105281969e-05,-1.7060816904446554e-06
F75S,False,1e-12,,1.5e-06,0.43,0.6179053959359052,-5.775761813302962e-17,7.464357105273725e-05,-1.7060816904866811e-06
F75S,False,1e-12,,1.52e-06,0.43,0.6179053959327114,-3.6281741499378927e-17,7.464357105283663e-05,-1.7060816905120601e-06
F75S,False,1e-12,,1.54e-06,0.43,0.6179053959308721,-5.3932552867145435e-17,7.464357105279945e-05,-1.7060816905228156e-06
F75S,False,1e-12,,1.56e-06,0.43,0.6179053959307271,6.149594722351189e-17,7.464357105283968e-05,-1.7060816904991907e-06
F75S,False,1e-12,,1.5800000000000001e-06,0.43,0.617905395930875,7.221653830459212e-17,7.464357105282677e-05,-1.7060816904930021e-06
F75S,False,1e-12,,1.6e-06,0.43,0.617905395931261,7.225123278367169e-18,7.464357105284603e-05,-1.706081690509686e-06
F75S,False,1e-12,,1.62e-06,0.43,0.6179053959308849,-5.140419340113613e-17,7.464357105276445e-05,-1.7060816905178064e-06
F75S,False,1e-12,,1.64e-06,0.43,0.617905395930467,4.345482308229589e-18,7.464357105283514e-05,-1.706081690514029e-06
F75S,False,1e-12,,1.66e-06,0.43,0.6179053959317063,-8.569533971516164e-18,7.464357105283456e-05,-1.7060816905113317e-06
F75S,False,1e-12,,1.68e-06,0.43,0.6179053959309717,1.1158608759239294e-16,7.464357105282723e-05,-1.7060816904828085e-06
F75S,False,1e-12,,1.7e-06,0.43,0.6179053959323716,-4.977355333488486e-17,7.464357105275268e-05,-1.7060816905083196e-06
F75S,False,1e-12,,1.72e-06,0.43,0.6179053959310644,7.175683658336895e-17,7.464357105284021e-05,-1.7060816904938955e-06
F75S,False,1e-12,,1.74e-06,0.43,0.6179053959310581,9.607765971752744e-17,7.464357105277989e-05,-1.7060816904803754e-06
F75S,False,1e-12,,1.76e-06,0.43,0.617905395933207,7.658370465540012e-17,7.464357105281956e-05,-1.7060816904772985e-06
F75S,False,1e-12,,1.7800000000000001e-06,0.43,0.617905395932017,-1.734723475994467e-17,7.464357105275345e-05,-1.7060816905018536e-06
F75S,False,1e-12,,1.8000000000000001e-06,0.43,0.6179053959317863,-5.264885750069428e-18,7.46435710528256e-05,-1.7060816905088357e-06
F75S,False,1e-12,,1.82e-06,0.43,0.6179053959309113,-1.4788517618944408e-18,7.464357105284413e-05,-1.7060816905139575e-06
F75S,False,1e-12,,1.84e-06,0.43,0.6179053959308652,-3.953434801647518e-17,7.46435710528197e-05,-1.7060816905216011e-06
F75S,False,1e-12,,1.86e-06,0.43,0.6179053959306358,1.4267666909021876e-16,7.464357105284356e-05,-1.7060816904769343e-06
F75S,False,1e-12,,1.88e-06,0.43,0.6179053959338335,-5.586676954388421e-17,7.464357105276075e-05,-1.7060816905015002e-06
F75S,False,1e-12,,1.9e-06,0.43,0.6179053959319782,-1.48670138700864e-16,7.46435710527515e-05,-1.7060816905372657e-06
F75S,False,1e-12,,1.9200000000000003e-06,0.43,0.6179053959313793,5.883748349646324e-17,7.464357105279337e-05,-1.7060816904889603e-06
F75S,False,1e-12,,1.94e-06,0.43,0.6179053959313889,3.5167181667158154e-17,7.46435710528411e-05,-1.7060816905029855e-06
F75S,False,1e-12,,1.96e-06,0.43,0.6179053959310805,-1.7499023064105957e-17,7.464357105275713e-05,-1.7060816905079857e-06
F75S,False,1e-12,,1.98e-06,0.43,0.6179053959314424,1.4981939300283387e-16,7.464357105282622e-05,-1.7060816904687657e-06
F75S,False,1e-12,,1.9820000000000003e-06,0.43,0.6179053959317512,1.5898740657332997e-16,7.464357105283693e-05,-1.7060816904656976e-06
F75S,False,1e-12,,1.984e-06,0.43,0.6179053959320746,1.6439107020097452e-16,7.464357105282566e-05,-1.70608169046081e-06
F75S,False,1e-12,,1.986e-06,0.43,0.6179053959324088,1.6972534488961092e-16,7.46435710528315e-05,-1.7060816904579498e-06
F75S,False,1e-12,,1.9880000000000003e-06,0.43,0.6179053959327515,1.72943256937524e-16,7.464357105282654e-05,-1.7060816904543785e-06
F75S,False,1e-12,,1.99e-06,0.43,0.6179053959330957,1.710827660094987e-16,7.464357105282446e-05,-1.7060816904524856e-06
F75S,False,1e-12,,1.992e-06,0.43,0.6179053959334384,1.7143838432211062e-16,7.46435710528286e-05,-1.7060816904508222e-06
F75S,False,1e-12,,1.9940000000000003e-06,0.43,0.6179053959337681,1.5821545462633297e-16,7.464357105281714e-05,-1.7060816904510564e-06
F75S,False,1e-12,,1.996e-06,0.43,0.6179053959340779,1.5138931774848217e-16,7.464357105283037e-05,-1.706081690452492e-06
F75S,False,1e-12,,1.998e-06,0.43,0.6179053959344116,1.8739299921251203e-16,7.464357105295072e-05,-1.706081690456563e-06
F75S,False,1e-12,,2e-06,0.43,0.6179053959347602,1.5482407023093003e-16,7.464357105296716e-05,-1.7060816904662678e-06
F75S,False,1e-12,,2.002e-06,0.43800000000000033,0.6162164578480822,-2.0129343100027787e-06,7.465458608317706e-05,-1.4689614164761744e-06
F75S,False,1e-12,,2.004e-06,0.4460000000000007,0.6096500230938979,-4.452211711181983e-06,7.468442336633229e-05,-1.3324586262771134e-06
F75S,False,1e-12,,2.006e-06,0.45399999999999935,0.5985208183741644,-6.730044874831228e-06,7.472893654861009e-05,-1.155754248460239e-06
F75S,False,1e-12,,2.008e-06,0.46199999999999963,0.5828716438065328,-8.828738709419495e-06,7.478562443747794e-05,-9.380248110553216e-07
F75S,False,1e-12,,2.0100000000000002e-06,0.4699999999999983,0.5633239686100376,-1.0761589082928498e-05,7.485064456619929e-05,-6.847409900082684e-07
F75S,False,1e-12,,2.012e-06,0.47000000000000003,0.5419852832244697,-1.0160502724788035e-05,7.491100859133294e-05,-6.498952670660944e-07
F75S,False,1e-12,,2.014e-06,0.47000000000000003,0.5229325339134592,-8.942596687922975e-06,7.496028179191709e-05,-4.777844157257091e-07
F75S,False,1e-12,,2.0160000000000003e-06,0.47000000000000003,0.5061089053559784,-7.868366637699247e-06,7.50019092636285e-05,-3.243028594431799e-07
F75S,False,1e-12,,2.018e-06,0.47000000000000003,0.4913510515207347,-6.933441316792877e-06,7.503713448382823e-05,-1.897973547454849e-07
F75S,False,1e-12,,2.02e-06,0.47000000000000003,0.47833196473447975,-6.1141180150085375e-06,7.506737419714272e-05,-7.124541818104172e-08
F75S,False,1e-12,,2.0220000000000003e-06,0.47000000000000003,0.46684030266292753,-5.395106590181814e-06,7.509348469653102e-05,3.331478755702741e-08
F75S,False,1e-12,,2.024e-06,0.47000000000000003,0.45669369241637137,-4.763483518546833e-06,7.51161265711111e-05,1.2557222868778754e-07
F75S,False,1e-12,,2.026e-06,0.47000000000000003,0.44772796374510054,-4.2078603272896215e-06,7.51358374211672e-05,2.0704299202796247e-07
F75S,False,1e-12,,2.028e-06,0.47000000000000003,0.43979585225515205,-3.7182127935512346e-06,7.515306125938196e-05,2.7908334286897876e-07
F75S,False,1e-12,,2.03e-06,0.47000000000000003,0.43279899621406565,-3.2878177619015497e-06,7.516809236580005e-05,3.4259960181884215e-07
F75S,False,1e-12,,2.032e-06,0.47000000000000003,0.42662621996060696,-2.9092779819847168e-06,7.518123420699704e-05,3.986121542215737e-07
F75S,False,1e-12,,2.034e-06,0.47000000000000003,0.4211401030368621,-2.573709398409547e-06,7.519282974245154e-05,4.483771577274241e-07
