case,relative_time_s,output_v,supply_v,supply_a,capacitor_a,load_a,nmos_drain_a,passive_output_v,passive_supply_a
R75-input_first-fast-8p,2.664049803858671e-08,0.19081953152850553,1.0,0.00012136751162924112,5.05282849683226e-05,1.9081953152850552e-06,6.893103134563237e-05,0.3283260345825574,0.00010074316050021134
R75-input_first-fast-8p,2.7050139209611192e-08,0.19337151752799658,1.0,0.000120984743875274,5.009718154176549e-05,1.933715175279966e-06,6.895384715822755e-05,0.333296097319828,9.999770979969805e-05
R75-input_first-fast-8p,2.746607928273404e-08,0.1959627444805561,1.0,0.00012059609044188995,4.965944919587553e-05,1.959627444805561e-06,6.897701380120794e-05,0.3383010950436345,9.924701926388242e-05
R75-input_first-fast-8p,2.7888415113863487e-08,0.19859381577993174,1.0,0.00012020146082715452,4.9214986000190634e-05,1.9859381577993176e-06,6.900053666916375e-05,0.34334063358279554,9.84911480137854e-05
R75-input_first-fast-8p,2.831724504822555e-08,0.20120218473350837,1.0,0.00011981023629611196,4.877693204690211e-05,2.012021847335084e-06,6.902128240187366e-05,0.34841429734459994,9.773015838340439e-05
R75-input_first-fast-8p,2.8752668943264628e-08,0.20383836971940106,1.0,0.00011941483968880565,4.8334719729421164e-05,2.0383836971940107e-06,6.904173626218901e-05,0.353521648974655,9.696411597073193e-05
R75-input_first-fast-8p,2.9194788191896412e-08,0.20651509035530463,1.0,0.00011901336321283495,4.788570767526475e-05,2.065150903553046e-06,6.906250463401533e-05,0.35866222902438594,9.61930896876269e-05
R75-input_first-fast-8p,2.964370574611842e-08,0.2091810223837887,1.0,0.00011861350490053411,4.744001875413099e-05,2.091810223837887e-06,6.908167592256367e-05,0.36383555562691106,9.541715180842938e-05
R75-input_first-fast-8p,3.009952614098334e-08,0.21185959883249947,1.0,0.00011821175007456458,4.6993057913184565e-05,2.1185959883249945e-06,6.910009617305404e-05,0.36904112418204016,9.463637801720718e-05
R75-input_first-fast-8p,3.0562355518940674e-08,0.21457936276920558,1.0,0.00011780381761193297,4.6539224319257826e-05,2.1457936276920557e-06,6.911879966498272e-05,0.3742784070511692,9.385084745351805e-05
R75-input_first-fast-8p,3.103230165455383e-08,0.21730115165627964,1.0,0.00011739558143066639,4.6086048228263463e-05,2.1730115165627963e-06,6.913652168584014e-05,0.3795468532628815,9.306064275656602e-05
R75-input_first-fast-8p,3.1509473979596095e-08,0.2200195606709238,1.0,0.00011698785219033873,4.56345827894407e-05,2.200195606709238e-06,6.915307379418889e-05,0.38484588823004784,9.226585010763301e-05
R75-input_first-fast-8p,3.1993983608532894e-08,0.22277976966432453,1.0,0.00011657385344697003,4.517617533208781e-05,2.2277976966432455e-06,6.916988041823916e-05,0.39017491347928424,9.1466559270657e-05
R75-input_first-fast-8p,3.248594336439604e-08,0.2255549717364319,1.0,0.00011615760591890472,4.471575558076375e-05,2.255549717364319e-06,6.918630062077679e-05,0.39553330639362305,9.066286363082833e-05
R75-input_first-fast-8p,3.298546780505587e-08,0.22831065449414348,1.0,0.00011574428605742213,4.425966723840104e-05,2.283106544941435e-06,6.920151227407937e-05,0.4009204199692795,8.985486023107182e-05
R75-input_first-fast-8p,3.34926732498971e-08,0.2311087103752923,1.0,0.0001153246107279668,4.3796565792815484e-05,2.311087103752923e-06,6.921695783139769e-05,0.4063355825874114,8.904264980628016e-05
R75-input_first-fast-8p,3.400767780690485e-08,0.2339330550328896,1.0,0.00011490099239258677,4.332937899205756e-05,2.3393305503288964e-06,6.923228285019927e-05,0.4117780978017971,8.822633681515963e-05
R75-input_first-fast-8p,3.453060140016741e-08,0.23672347586648995,1.0,0.00011448246223007285,4.2869038799349664e-05,2.3672347586648997e-06,6.924618867205737e-05,0.41724724414337466,8.7406029469547e-05
R75-input_first-fast-8p,3.506156579780201e-08,0.23955680397818566,1.0,0.0001140574964826973,4.240162012427482e-05,2.3955680397818565e-06,6.926030831863984e-05,0.4227422749425974,8.658183976105405e-05
R75-input_first-fast-8p,3.56006946403094e-08,0.24242531280681942,1.0,0.00011362725404336184,4.1928486297319995e-05,2.4242531280681942e-06,6.927451461797292e-05,0.4282624181705743,8.575388348489468e-05
R75-input_first-fast-8p,3.614811346936493e-08,0.2452479317807798,1.0,0.00011320389454014228,4.14638758894678e-05,2.452479317807798e-06,6.928753933286543e-05,0.4338068762999985,8.492228026074389e-05
R75-input_first-fast-8p,3.670394975705244e-08,0.24811395313183374,1.0,0.00011277402519305987,4.099212133771619e-05,2.4811395313183376e-06,6.930076432402351e-05,0.4393748261868615,8.40871535504794e-05
R75-input_first-fast-8p,3.726833293554726e-08,0.2510201273969165,1.0,0.0001123381333831892,4.051379859839806e-05,2.510201273969165e-06,6.931413351081965e-05,0.4449654189739689,8.324863067265303e-05
R75-input_first-fast-8p,3.784139442725569e-08,0.25387240810025974,1.0,0.00011191032497094862,4.0045381586931995e-05,2.5387240810025974e-06,6.932621930301258e-05,0.450577780017292,8.240684281353714e-05
R75-input_first-fast-8p,3.842326767541815e-08,0.25676854727823695,1.0,0.00011147593830560188,3.956976189881794e-05,2.5676854727823694e-06,6.933849093400102e-05,0.4562110088361957,8.156192503458983e-05
R75-input_first-fast-8p,3.901408817518303e-08,0.25970535881693907,1.0,0.00011103545126659858,3.908748791720472e-05,2.5970535881693908e-06,6.935090976122473e-05,0.46186417908859156,8.071401627618175e-05
R75-input_first-fast-8p,3.9613993505157944e-08,0.2625847379828746,1.0,0.00011060357840507634,3.8615314317389196e-05,2.6258473798287467e-06,6.936241670785758e-05,0.4675363385720651,7.986325935742694e-05
R75-input_first-fast-8p,4.022312335944613e-08,0.26550839230656686,1.0,0.00011016506479290172,3.813588027724416e-05,2.655083923065669e-06,6.937410059258998e-05,0.4732265092520431,7.90098009719581e-05
R75-input_first-fast-8p,4.084161958017585e-08,0.26846765044273435,1.0,0.0001097212110294345,3.76506754531387e-05,2.6846765044273436e-06,6.938585907186562e-05,0.47893368731806446,7.815379167948665e-05
R75-input_first-fast-8p,4.1469626190530016e-08,0.2713715426216277,1.0,0.00010928566150553455,3.717528091313754e-05,2.7137154262162774e-06,6.939666516617912e-05,0.4846568432692162,7.729538589298832e-05
R75-input_first-fast-8p,4.210728942828296e-08,0.27432008688589055,1.0,0.00010884341469629281,3.669257640559056e-05,2.7432008688589054e-06,6.940763742184298e-05,0.4903949220297883,7.643474186135625e-05
R75-input_first-fast-8p,4.275475777985366e-08,0.2772932521180055,1.0,0.00010839747503271444,3.62059247216937e-05,2.7729325211800545e-06,6.941861778984129e-05,0.49614684309621654,7.557202164736135e-05
R75-input_first-fast-8p,4.341218201488249e-08,0.28021902427262657,1.0,0.00010795864377091788,3.572740832195198e-05,2.8021902427262655e-06,6.942904520623978e-05,0.5019115007163552,7.470739110076358e-05
R75-input_first-fast-8p,4.407971522133931e-08,0.283189784952982,1.0,0.00010751306476169908,3.5241533950971765e-05,2.83189784952982e-06,6.94396329611972e-05,0.5076877641021182,7.384101982641804e-05
R75-input_first-fast-8p,4.475751284117138e-08,0.2861674705554656,1.0,0.00010706644709596338,3.4754729119796073e-05,2.8616747055546563e-06,6.945004327061213e-05,0.5134744776765157,7.297308114722277e-05
R75-input_first-fast-8p,4.54457327064998e-08,0.2891124478839648,1.0,0.0001066247352849509,3.4273686291310635e-05,2.891124478839648e-06,6.945992451480033e-05,0.5192704613561014,7.210375206175461e-05
R75-input_first-fast-8p,4.614453507637251e-08,0.2921027090491145,1.0,0.00010617623143336719,3.378524664361839e-05,2.921027090491145e-06,6.94699576992576e-05,0.5250745108698175,7.123321319644654e-05
R75-input_first-fast-8p,4.6854082674082064e-08,0.2950753259125151,1.0,0.00010573037401861823,3.329984598015656e-05,2.9507532591251514e-06,6.947977477933677e-05,0.5308853981152033,7.036164875216039e-05
R75-input_first-fast-8p,4.7574540725057264e-08,0.29803677295539655,1.0,0.00010528619194500092,3.2816412513673616e-05,2.980367729553966e-06,6.948941170177399e-05,0.5367018715529119,6.948924644501407e-05
R75-input_first-fast-8p,4.830607699533773e-08,0.30104375708368764,1.0,0.00010483517984649007,3.232554546801997e-05,3.0104375708368763e-06,6.949919680763431e-05,0.5425226566404519,6.861619744132546e-05
R75-input_first-fast-8p,4.904886183064025e-08,0.3040021253314276,1.0,0.00010439145955577497,3.1842988731792035e-05,3.0400212533142764e-06,6.950844957067013e-05,0.5483464563060267,6.774269628654204e-05
R75-input_first-fast-8p,4.980306819602498e-08,0.30697855148204795,1.0,0.00010394503079294119,3.1357598137406736e-05,3.0697855148204797e-06,6.951764714071584e-05,0.5541719514633103,6.686894082803074e-05
R75-input_first-fast-8p,5.0568871716172355e-08,0.3099852742231967,1.0,0.000103494057899414,3.086728838523924e-05,3.099852742231967e-06,6.952691677194488e-05,0.5599978015679642,6.59951321316068e-05
R75-input_first-fast-8p,5.1346450716279356e-08,0.312931351055866,1.0,0.00010305218117576416,3.0387017940149565e-05,3.12931351055866e-06,6.953584972505692e-05,0.5658226452166488,6.512147439168924e-05
R75-input_first-fast-8p,5.213598626358413e-08,0.3159227286318597,1.0,0.00010260350987574172,2.9899362552509152e-05,3.1592272863185973e-06,6.954492003691384e-05,0.5716451007892236,6.424817483497842e-05
R75-input_first-fast-8p,5.293766220952917e-08,0.31888947267329587,1.0,0.00010215853331491329,2.941594966504877e-05,3.1888947267329586e-06,6.955368892313145e-05,0.5774637671347873,6.337544361755809e-05
R75-input_first-fast-8p,5.375166523257316e-08,0.3218504188084801,1.0,0.00010171442637153347,2.8933650493214485e-05,3.2185041880848004e-06,6.956227169023495e-05,0.583277224302152,6.250349371533292e-05
R75-input_first-fast-8p,5.457818488166123e-08,0.3248412977488743,1.0,0.0001012658298609607,2.8446485632354617e-05,3.248412977488743e-06,6.957093125111874e-05,0.5890840343152672,6.163254080772405e-05
R75-input_first-fast-8p,5.5417413620363154e-08,0.3277721814886032,1.0,0.00010082623192177981,2.7969161111610563e-05,3.277721814886032e-06,6.957934899528357e-05,0.5948827419940488,6.076280315455444e-05
R75-input_first-fast-8p,5.626954687169023e-08,0.33074813235303696,1.0,0.00010037987444625959,2.7484496946714326e-05,3.3074813235303695e-06,6.958789617601419e-05,0.6006718758209932,5.9894501466066926e-05
R75-input_first-fast-8p,5.713478306360175e-08,0.33367733721435455,1.0,9.994052831900822e-05,2.700770149451742e-05,3.3367733721435458e-06,6.959605345234668e-05,0.6064499488538856,5.9027858766028906e-05
R75-input_first-fast-8p,5.801332367521131e-08,0.3366231247632618,1.0,9.949869498450547e-05,2.6528287959334746e-05,3.3662312476326176e-06,6.960417577753801e-05,0.6122154596848137,5.816310024789144e-05
R75-input_first-fast-8p,5.890537328370266e-08,0.33955609733055203,1.0,9.905878374586515e-05,2.605096543578793e-05,3.3955609733055205e-06,6.96122573367724e-05,0.6179668934456113,5.730045312398475e-05
R75-input_first-fast-8p,5.981113961196786e-08,0.3424720713957977,1.0,9.862142208173256e-05,2.5576415228945317e-05,3.424720713957977e-06,6.962028613883105e-05,0.623702722859778,5.644014646774253e-05
R75-input_first-fast-8p,6.073083357697796e-08,0.3453995055598733,1.0,9.818234153815071e-05,2.5100083236489218e-05,3.453995055598733e-06,6.96282632460649e-05,0.6294214093408076,5.5582411048965804e-05
R75-input_first-fast-8p,6.1664669338897e-08,0.3482860059220057,1.0,9.774940058131983e-05,2.4630628521707485e-05,3.4828600592200573e-06,6.963591200039296e-05,0.6351214041367499,5.4727479162152094e-05
R75-input_first-fast-8p,6.261286435095103e-08,0.3511993840454575,1.0,9.731242827779115e-05,2.4156796755227232e-05,3.5119938404545743e-06,6.964363768210895e-05,0.6408011495207362,5.387558444793066e-05
R75-input_first-fast-8p,6.357563941006468e-08,0.3540567416320221,1.0,9.688385839303928e-05,2.3692043112450685e-05,3.5405674163202212e-06,6.96512478642694e-05,0.6464590800270797,5.3026961707662084e-05
R75-input_first-fast-8p,6.455321870827613e-08,0.3569482832763687,1.0,9.645016130342765e-05,2.3221752211488152e-05,3.569482832763687e-06,6.965892625917798e-05,0.6520936237324371,5.218184671127916e-05
R75-input_first-fast-8p,6.554582988494257e-08,0.3597768211001116,1.0,9.602591404265858e-05,2.276196092257589e-05,3.597768211001116e-06,6.966618490908176e-05,0.6577032035813979,5.134047599846407e-05
R75-input_first-fast-8p,6.655370407974723e-08,0.36263943532100834,1.0,9.559655572485219e-05,2.2296624087405904e-05,3.6263943532100835e-06,6.967353728423443e-05,0.6632862387557363,5.05030866732769e-05
R75-input_first-fast-8p,6.757707598652435e-08,0.3654394692819085,1.0,9.517658370680069e-05,2.1841388790764414e-05,3.6543946928190854e-06,6.968080022321435e-05,0.6688411460864512,4.966991619236626e-05
R75-input_first-fast-8p,6.861618390790909e-08,0.3682667101231146,1.0,9.475253097809121e-05,2.138176609980237e-05,3.6826671012311463e-06,6.968809777705411e-05,0.674366341507536,4.884120214692094e-05
R75-input_first-fast-8p,6.967126981082857e-08,0.37103854963590155,1.0,9.433678779420292e-05,2.0931375550841086e-05,3.7103854963590153e-06,6.969502674700061e-05,0.6798602415503228,4.801718203853607e-05
R75-input_first-fast-8p,7.074257938284663e-08,0.3738245744411306,1.0,9.391891698401554e-05,2.0478652819648375e-05,3.7382457444113056e-06,6.97020184199544e-05,0.6853212648770828,4.7198093049190976e-05
R75-input_first-fast-8p,7.1830362089375e-08,0.3765685229950406,1.0,9.350735711449004e-05,2.003268520120606e-05,3.765685229950406e-06,6.97089866833309e-05,0.6907478338524176,4.638417180555925e-05
R75-input_first-fast-8p,7.293487123176359e-08,0.37930805333665724,1.0,9.309645992461733e-05,1.9587540790126873e-05,3.7930805333665723e-06,6.971583860112098e-05,0.6961383761508175,4.5575654137893846e-05
R75-input_first-fast-8p,7.405636400628396e-08,0.3820244089282532,1.0,9.268903867349035e-05,1.9146311809613945e-05,3.820244089282532e-06,6.972248277459212e-05,0.7014913263986227,4.47727748337524e-05
R75-input_first-fast-8p,7.51951015640205e-08,0.38471269388660523,1.0,9.228582768575875e-05,1.870955732778984e-05,3.847126938866052e-06,6.972914341910077e-05,0.7068051278484578,4.397576738685174e-05
R75-input_first-fast-8p,7.635134907168234e-08,0.3874017494254439,1.0,9.188250112005683e-05,1.8272626919479834e-05,3.874017494254439e-06,6.973585670631926e-05,0.7120782340840528,4.318486374136497e-05
R75-input_first-fast-8p,7.752537577335005e-08,0.39003453107224084,1.0,9.148761497341209e-05,1.784506344863671e-05,3.900345310722409e-06,6.974220621405065e-05,0.7173091107531964,4.240029403199887e-05
R75-input_first-fast-8p,7.871745505317077e-08,0.39267464888331394,1.0,9.109162848878619e-05,1.741630292679218e-05,3.926746488833139e-06,6.974857907315924e-05,0.7224962373264129,4.162228632021315e-05
R75-input_first-fast-8p,7.992786449902038e-08,0.39527005561022527,1.0,9.070234813862395e-05,1.699467781342223e-05,3.952700556102252e-06,6.97549697690965e-05,0.727638108878804,4.085106632696529e-05
R75-input_first-fast-8p,8.115688596714162e-08,0.3978468252647009,1.0,9.031586312917212e-05,1.6576218223790318e-05,3.978468252647008e-06,6.97611766527334e-05,0.7327332378922947,4.0086857162394844e-05
R75-input_first-fast-8p,8.240480564777698e-08,0.40041618365508236,1.0,8.993048972178705e-05,1.615907551962945e-05,4.004161836550823e-06,6.976725236560937e-05,0.7377801560754034,3.932987905287953e-05
R75-input_first-fast-8p,8.367191413181139e-08,0.4029266469863774,1.0,8.955394987755269e-05,1.575132767737587e-05,4.029266469863774e-06,6.977335573031274e-05,0.7427774161974738,3.8580349065921994e-05
R75-input_first-fast-8p,8.495850647843965e-08,0.40543186238269646,1.0,8.917819716157223e-05,1.534451688257543e-05,4.054318623826964e-06,6.977936165516789e-05,0.7477235939341512,3.7838480833350294e-05
R75-input_first-fast-8p,8.626488228387354e-08,0.40791180082694256,1.0,8.880623568981256e-05,1.4941969749885812e-05,4.079118008269426e-06,6.978514793165648e-05,0.7526172897207218,3.710448427333879e-05
R75-input_first-fast-8p,8.759134575110569e-08,0.4103452431351052,1.0,8.844124808921847e-05,1.4546806765936587e-05,4.103452431351052e-06,6.979098889193205e-05,0.7574571306097954,3.6378565311777746e-05
R75-input_first-fast-8p,8.893820576074655e-08,0.41276642135844477,1.0,8.807809995647534e-05,1.4153691809445472e-05,4.127664213584448e-06,6.979674393344623e-05,0.7622417721296515,3.56609256035433e-05
R75-input_first-fast-8p,9.030577594295103e-08,0.4151600825275323,1.0,8.771907905681812e-05,1.3765214217663983e-05,4.151600825275322e-06,6.980226401387402e-05,0.7669699001394303,3.495176225424085e-05
R75-input_first-fast-8p,9.169437475044943e-08,0.4175053577088888,1.0,8.736731548374928e-05,1.3384405175010292e-05,4.175053577088888e-06,6.980785673164834e-05,0.7716402326771984,3.425126754301692e-05
R75-input_first-fast-8p,9.310432553270287e-08,0.4198326789194723,1.0,8.701824479421071e-05,1.3006601553871445e-05,4.198326789194723e-06,6.981331645114467e-05,0.7762515217968097,3.3559628647051734e-05
R75-input_first-fast-8p,9.4535956611199e-08,0.42213890312545654,1.0,8.667233840614855e-05,1.2632359133196762e-05,4.221389031254565e-06,6.981859024169627e-05,0.780802555389339,3.287702736836575e-05
R75-input_first-fast-8p,9.598960135590458e-08,0.42439153512774697,1.0,8.633447021556947e-05,1.2266598965854314e-05,4.24391535127747e-06,6.982395589843641e-05,0.7852921589847515,3.2203639863590474e-05
