candidate,index,condition,role,numerical_usable,terminal_supported,out_v,error_v,gain,band_min_magnitude,band_max_magnitude,bandwidth_hz,current_a,power_w,dc_ac_current_pass,sine_assessed,sine_thd_fraction,sine_gain,sine_min_v,sine_max_v,sine_stationary,sine_all_assessed_pass,predicted_out_v,realization_id,attempt_sha256
AR37,134,nominal,CONFIRMATION,True,True,0.45325751268701486,-0.04674248731298514,-6.011640055457422,6.001715886462098,6.011641051825063,1737954.5693451308,3.700631341239706e-05,3.700609969261807e-05,False,False,,,,,,,0.4533377148508,d85891b10bf04ee721853cece7d2f3309398132643e269ced7cb2fc9f53ae216,6b13e4d099fd1efb10f38305adf3de16c2854b88ead47bdc46eae921e185a0d9
AR37,134,supply_097,CONFIRMATION,True,True,0.39408847107673894,-0.10591152892326106,-6.027693775501351,6.017671638749054,6.027694781765279,1731763.1891296657,3.5133372811221555e-05,3.407916856724573e-05,False,False,,,,,,,0.39262115389901203,d85891b10bf04ee721853cece7d2f3309398132643e269ced7cb2fc9f53ae216,710cffe844ec33ad0e2928a03e9167b3d19317001261b79fe89952f82b462cb0
AR37,135,nominal,CONFIRMATION,True,True,0.4885471665338887,-0.011452833466111312,-6.058181840867476,6.048297141802751,6.058182833212287,1748144.9874908768,3.752035281451521e-05,3.752013071980164e-05,True,False,,,,,,,0.4887129989235807,87e5a9458cded580be7527ccd24e479294f5052b14015b4f0a301302275bf70b,3d5c69bdb18e5681f7e39b8184b2ee01bb9fd38e075f8cb8e9f74e6704d06e7d
AR37,135,supply_097,CONFIRMATION,True,True,0.4273879377593641,-0.07261206224063588,-6.082018468073095,6.0719995857511595,6.082019473957276,1739812.8364090968,3.5628119778140495e-05,3.4559065250518095e-05,False,False,,,,,,,0.42799643797179276,87e5a9458cded580be7527ccd24e479294f5052b14015b4f0a301302275bf70b,8e08e8360b286db1fc4e7fc21c22a109a7a6a6f95748d7290fa2e38dba62dce7
AR37,136,nominal,CONFIRMATION,True,True,0.49457971551621405,-0.005420284483785953,-5.971374097131526,5.961604555743301,5.971375077928857,1745772.5737518733,3.74555548875883e-05,3.745534253775035e-05,True,False,,,,,,,0.49838042784615366,e16f08eb39473866c6a89ad677fc838b1992af256086524e379bdbe1f4af074f,aa2af865cb38bd614e8cb61fecdccb024bf935b395076cba215eb2479b4aea04
AR37,136,supply_097,CONFIRMATION,True,True,0.4345288026033688,-0.06547119739663121,-5.995170511873904,5.985266935809242,5.995171506195231,1737376.8474844017,3.557376881836561e-05,3.450635400163456e-05,False,False,,,,,,,0.4376638668943657,e16f08eb39473866c6a89ad677fc838b1992af256086524e379bdbe1f4af074f,3432ce07bc4f04fb6ca0b7433a41891eecfae20da5a6d66e47d0f00e084b057f
AR37,137,nominal,CONFIRMATION,True,True,0.4308628183720767,-0.06913718162792332,-6.0326305754416145,6.022632407901506,6.032631579265281,1734539.0885849458,3.682254060688015e-05,3.68223244089884e-05,False,False,,,,,,,0.4295966185851931,d1cd3606750e97ba19d9c253cbe749fed87d0b90fd6f1859e69fdb0f3e559620,d57531fa2f7da4e3d03c7bf902b67205fded988af42bc1cd771d653605189413
AR37,137,supply_097,CONFIRMATION,True,True,0.3725455549989618,-0.1274544450010382,-6.043993132578709,6.033919084459119,6.043994144075979,1729637.2926889018,3.4957625172781135e-05,3.390869050583458e-05,False,False,,,,,,,0.36888005763340515,d1cd3606750e97ba19d9c253cbe749fed87d0b90fd6f1859e69fdb0f3e559620,88d33fa3a24be3eba503ff878e47d6ea2954cb26ee2035d9afa9c215d86686d3
AR37,138,nominal,CONFIRMATION,True,True,0.6398232092104686,0.13982320921046865,-5.851639364043356,5.842761991170447,5.851640255043965,1813107.7308932105,3.8908666243579865e-05,3.890845568312348e-05,False,False,,,,,,,0.639343467124998,60fcd1749f1e2ff962acf554b31eba1989689c0f28c69d14905d441ccdf038d3,ecd0397119689e1788443561c03f51c821544bfa7fc6d780dc2c56c298341bb3
AR37,138,supply_097,CONFIRMATION,True,True,0.5753912211692125,0.07539122116921249,-5.9367596193957315,5.927476180847096,5.936760551242079,1785833.5282784267,3.698470037003124e-05,3.587495360254803e-05,False,False,,,,,,,0.5786269061732101,60fcd1749f1e2ff962acf554b31eba1989689c0f28c69d14905d441ccdf038d3,bd40bfadb32e69e1fcc322b83c7b9f64b1310e5bd65c655cbf2fc06ebf957699
AR37,139,nominal,CONFIRMATION,True,True,0.4564245492631861,-0.0435754507368139,-6.074918888795985,6.06493023463221,6.074919891618684,1741424.4108247429,3.7254544661654136e-05,3.725432235665032e-05,False,False,,,,,,,0.45692695994964433,a1cd807ce5dc0b1d6b522645573b5c6f03549e26849abe259c2227ec8f51cae3,6de80f57a5addcc81ce8d670cf67a28b7481fc5ebcdd144412ad8efef48e6143
AR37,139,supply_097,CONFIRMATION,True,True,0.39662299320564853,-0.10337700679435147,-6.091957338404798,6.081866268058059,6.091958351571399,1735003.8165399667,3.537449267245386e-05,3.431304671674919e-05,False,False,,,,,,,0.3962103989978564,a1cd807ce5dc0b1d6b522645573b5c6f03549e26849abe259c2227ec8f51cae3,2edbe819acf5e679fb28763e440594476360fec5a4db7cafe6c07f8b0fe918a7
AR37,140,nominal,CONFIRMATION,True,True,0.6127065124583593,0.11270651245835928,-5.909146459552181,5.8999879250483085,5.909147378826193,1793770.6594454201,3.882699472455778e-05,3.882677938593308e-05,False,False,,,,,,,0.6108239618181524,15d0ee5ec7b3f92d4783a99b2f77bd38229f122c383f515122e6e73beae7204f,6711dcd77e1931b13c0f7dde70623d641b5468f3caca9bcc1220dfe7b0984ccb
AR37,140,supply_097,CONFIRMATION,True,True,0.549132493322734,0.04913249332273395,-5.973665402423457,5.964189901320123,5.973666353596009,1773109.0999225364,3.691050579977253e-05,3.5802981846816375e-05,False,False,,,,,,,0.5501074008663644,15d0ee5ec7b3f92d4783a99b2f77bd38229f122c383f515122e6e73beae7204f,8b4b5b3099f940e95d2a65e2103a370bdece5419d81ae18958aace20c30c6057
AR37,141,nominal,CONFIRMATION,True,True,0.5926420367767018,0.0926420367767018,-5.82944958495065,5.820232635151101,5.829450510145554,1775997.5127920257,3.79602522500405e-05,3.796005147941281e-05,False,False,,,,,,,0.5937114004969654,179fd78e179d025535be5d7954f52a571ad7caceb9311aaf8798dcb8c7eb34f6,86f5a5cc14c7fb6850b6beacb15a5da12aaef0b5552f672b72dad292d0623fc8
AR37,141,supply_097,CONFIRMATION,True,True,0.5301595082819951,0.030159508281995095,-5.879706542628017,5.870234568728012,5.87970749350081,1759352.2717710426,3.605626961135503e-05,3.497438755432399e-05,False,False,,,,,,,0.5329948395451773,179fd78e179d025535be5d7954f52a571ad7caceb9311aaf8798dcb8c7eb34f6,fb585d0c444f97d32c7684eaf4e83ca431746424c91d423cfe1eec448012de93
AR37,142,nominal,CONFIRMATION,True,True,0.600373019793365,0.10037301979336499,-5.996206845997122,5.986883592793331,5.996207781806266,1790905.8694658934,3.8927226026601354e-05,3.89270013167769e-05,False,False,,,,,,,0.5965925761631876,9beac1de20b1bf199cd6a4a83565063b5a65ecff56e3476bc518ccae7c1128c5,4d1872aab4c8189c96be0ceb380bebcdd0bfd8c547ca8092c513c615cc9d9f65
AR37,142,supply_097,CONFIRMATION,True,True,0.5355699645540615,0.03556996455406147,-6.057236885480721,6.047612002920454,6.057237851649892,1771546.7629076946,3.699904649124879e-05,3.5888857951170705e-05,False,False,,,,,,,0.5358760152113997,9beac1de20b1bf199cd6a4a83565063b5a65ecff56e3476bc518ccae7c1128c5,00ebf9b3d96d2f3f4aa838117e3b1dc679df6799a38f992c3e80f727791ee913
AR37,143,nominal,CONFIRMATION,True,True,0.5637731404320958,0.06377314043209581,-5.912188064167232,5.902738659324476,5.91218901273295,1766347.1647618704,3.800555830521827e-05,3.800534741331215e-05,False,False,,,,,,,0.5643850051679272,05d5c7a81561e8658bba9078c604a4c5c02b90dc35d3d6c018b049f043854aa3,88173b2f8f9927173b5a44d51a3a682be07168f725feb0c2a13e4f47016aee23
AR37,143,supply_097,CONFIRMATION,True,True,0.5017486380520528,0.001748638052052831,-5.952927139811849,5.94326595087839,5.9529281097134685,1752830.689879899,3.6104893695804676e-05,3.502154448978074e-05,True,False,,,,,,,0.5036684442161392,05d5c7a81561e8658bba9078c604a4c5c02b90dc35d3d6c018b049f043854aa3,4342ea0e3df573e88e95acacf0f792c54ba560d0b77fdf8b81fb40b92385f27d
AR37,144,nominal,CONFIRMATION,True,True,0.5318736256692542,0.031873625669254224,-6.012988162329323,6.003298577872541,6.0129891350286,1759087.9492182867,3.819581929958057e-05,3.819560066632605e-05,False,False,,,,,,,0.5330768903477641,8c53b4f258f94b3d87e70d648f2e51cb371d18ea8d8c16b2c1928c82d20a3efb,c8e5b1349edae6679292d806cc921f6a3ca57272d83b57c8944341f2bc774984
AR37,144,supply_097,CONFIRMATION,True,True,0.4700140200851719,-0.029985979914828098,-6.04617217384887,6.036305529963636,6.046173164396448,1748008.412006325,3.6295637724489214e-05,3.520655991528153e-05,False,False,,,,,,,0.4723603293959761,8c53b4f258f94b3d87e70d648f2e51cb371d18ea8d8c16b2c1928c82d20a3efb,d5dfa8b50d43fb409cdb462c5aa832112e53cb16533e718dee4b16162e69e12a
AR37,145,nominal,CONFIRMATION,True,True,0.48169487506010555,-0.018305124939894446,-6.005115560246006,5.995272222014298,6.005116548459741,1744122.7254075913,3.7265289186880866e-05,3.72650748596651e-05,True,False,,,,,,,0.48209454382969674,500d19e5fdf712b95f4126b5625ada09f15ff760cb507a99a9f98a189a8c0b39,4921bd8c72a16f101d9a581fb6ecd3c61a59f215797027d20adbaa8d0d3eb5f6
AR37,145,supply_097,CONFIRMATION,True,True,0.4212411246146823,-0.07875887538531767,-6.02692798988529,6.016959705889752,6.026928990709424,1736311.47944188,3.53798682547666e-05,3.431826871227125e-05,False,False,,,,,,,0.4213779828779088,500d19e5fdf712b95f4126b5625ada09f15ff760cb507a99a9f98a189a8c0b39,eae0b486b0162871f97a0645cbc31527480151594e470fb2643efefeb5ea0f0e
AR37,146,nominal,CONFIRMATION,True,True,0.5477969068685089,0.047796906868508904,-5.9185579961003505,5.909030344393257,5.918558952540449,1759992.915979489,3.779798200289444e-05,3.7797774699357565e-05,False,False,,,,,,,0.5477354840610066,712e1e6d9287a98831bcbf14b578991ef0d1ce58c0feea122548c27f19a40640,ac03104ac4c766387cdf562152eaf279b0cc428fac22b6ccbbe75caee7545b44
AR37,146,supply_097,CONFIRMATION,True,True,0.4862450175361451,-0.013754982463854926,-5.954303548317789,5.94458672298574,5.954304523822716,1747999.3825838526,3.5901870756810075e-05,3.482461621020386e-05,True,False,,,,,,,0.4870189231092186,712e1e6d9287a98831bcbf14b578991ef0d1ce58c0feea122548c27f19a40640,8641b9d467d6bfcf6b1eb31e0c1607cb9a6ca34cdd7d4899487a49c88d7bfa3e
AR37,147,nominal,CONFIRMATION,True,True,0.551582531642433,0.05158253164243298,-5.907597678001394,5.898096217002689,5.9075986318090195,1760787.8886268104,3.7810504223035875e-05,3.781029798784164e-05,False,False,,,,,,,0.55175643058091,e1f7b49f5c120849177462d0240b9576e3b9afd7af5e9c92ab39ca6b6d266877,35e6796080af194b9ea58671b365ab2af80c705c30d218bde9ba7a17aea4473b
AR37,147,supply_097,CONFIRMATION,True,True,0.49046112406967757,-0.009538875930322432,-5.943941284978695,5.93424806662725,5.9439422581101375,1748603.7467162942,3.5918280750092733e-05,3.4840534801890996e-05,True,False,,,,,,,0.491039869629122,e1f7b49f5c120849177462d0240b9576e3b9afd7af5e9c92ab39ca6b6d266877,b9664d8594ba255affb0612541f850b98b088254ae1c58a2f4ed89a3b1f88ed3
AR37,148,nominal,CONFIRMATION,True,True,0.46423041390592895,-0.03576958609407105,-5.944993129030144,5.935175498076447,5.944994114712884,1737646.6928055324,3.6929672517882595e-05,3.6929461167613196e-05,False,False,,,,,,,0.46466564448240144,2c045e6b53bfd03f9c876cb39d2cab28c4de68e74016d09927f7eaf54040dc49,ef7de358b40da133dc639897032a3ec2d96efe84718cad93c9e377cf0a3d4712
AR37,148,supply_097,CONFIRMATION,True,True,0.40534903085291735,-0.09465096914708265,-5.96269197850876,5.952768626826551,5.962692974867882,1730955.0644724246,3.505966142081203e-05,3.400767092193321e-05,False,False,,,,,,,0.4039490835306135,2c045e6b53bfd03f9c876cb39d2cab28c4de68e74016d09927f7eaf54040dc49,95f4bca57b79f24badaa4efedd9dfead1797549871da3ad8af4a01fb5095e866
AR37,149,nominal,CONFIRMATION,True,True,0.3546706216844784,-0.14532937831552162,-6.060112306073477,6.049973727393776,6.060113324069485,1726415.7535553344,3.595015963238903e-05,3.594993974115117e-05,False,False,,,,,,,0.3492101654104355,378211807bf5e58c3a66b579cac39968d93e544a79464005e4e21f414561bcc5,ac56d780b053d9349f2cb828f324a9953ba4bb55926a8eb7d9eab5e63623bcf2
AR37,149,supply_097,CONFIRMATION,True,True,0.2987147219955191,-0.20128527800448093,-6.045022915251264,6.034932030091533,6.045023928489026,1728346.3480510784,3.4107528850601255e-05,3.3084091178739604e-05,False,False,,,,,,,0.2884936044586475,378211807bf5e58c3a66b579cac39968d93e544a79464005e4e21f414561bcc5,b9b15447b364586102644aa62f837dfa4e992d049e84bbba08efceaee1332ceb
AR37,150,nominal,CONFIRMATION,True,True,0.525338490157961,0.02533849015796097,-6.037840069094763,6.028095983096287,6.037841047271933,1757777.632542882,3.78904594366695e-05,3.789023769687075e-05,False,False,,,,,,,0.5255427910506403,7bd377c781b9b725c6a85fc52a49e6324c1b95c864afd94b4631778cb4d3dcbc,164635bee89bb80bbeb579c858d5c9aee8055a1c5a916daf95ac80cf48c266b7
AR37,150,supply_097,CONFIRMATION,True,True,0.46366881203120647,-0.03633118796879353,-6.069733246557224,6.059818080227833,6.069734241981941,1747119.4587709752,3.5992893931313335e-05,3.491289568214706e-05,False,False,,,,,,,0.4648262300988523,7bd377c781b9b725c6a85fc52a49e6324c1b95c864afd94b4631778cb4d3dcbc,b4c832a066a21f5cc3d9aba98f2d034b31e2f26b44edb8c1b389a7a5f7affaca
AR37,151,nominal,CONFIRMATION,True,True,0.5033599544938472,0.0033599544938471837,-5.9324391378748125,5.92273945203875,5.932440111655795,1746326.6712269892,3.747029849012867e-05,3.7470090415910956e-05,True,False,,,,,,,0.5035190983777693,e04b73a0131d81344d89e0775b88e9babffab638c87f24c1e690bf432748c8bf,676aa41fc2522aeabd95237f0aea93e2ad7570cf504f3ef45f3aee3ffc2e0422
AR37,151,supply_097,CONFIRMATION,True,True,0.443508108653246,-0.056491891346753975,-5.957466358996171,5.94762688619207,5.957467346879305,1737537.1064960696,3.559042130224227e-05,3.4522510795074877e-05,False,False,,,,,,,0.44280253742598136,e04b73a0131d81344d89e0775b88e9babffab638c87f24c1e690bf432748c8bf,5ee3aa6e7f51dffda0307f001c043d9df3680279eed73ea34e6d9828956e5b93
AR37,152,nominal,CONFIRMATION,True,True,0.43806321806485204,-0.061936781935147955,-6.09056765170169,6.080519458318354,6.090568660520368,1738495.9086576628,3.70356715389752e-05,3.703544899442414e-05,False,False,,,,,,,0.43919732526235417,63e1bbb7772bff33aa0c61b7ada2289eebb884459f64377add02adb4b5250c3d,cc53bd8be0a744e2e8c788d4c9de4cccbac5e9bdba7694a6600b42e32173ff1e
AR37,152,supply_097,CONFIRMATION,True,True,0.3784124781682773,-0.12158752183172272,-6.103750869052524,6.09361811323222,6.10375188641892,1733111.8063861574,3.515800703679869e-05,3.410305502965192e-05,False,False,,,,,,,0.3784807643105662,63e1bbb7772bff33aa0c61b7ada2289eebb884459f64377add02adb4b5250c3d,8827753a2c8711fab394d2cdaf978f8bbfba51dcc9b6ff106340d459a072cb97
AR37,153,nominal,CONFIRMATION,True,True,0.565711853536819,0.06571185353681896,-5.85460542791484,5.8452238700502726,5.85460636967624,1764055.3077598652,3.779600275268045e-05,3.779580099466563e-05,False,False,,,,,,,0.5664762577097872,3d9da8e61d928d4397c91c70e90d7e4a5d413a3a5c2cbb406734bf1f362bfb0a,b1a0e592cdcef68c815de6221125a37d8f476146ba6b7cf18009742b5af08671
AR37,153,supply_097,CONFIRMATION,True,True,0.5041724595576245,0.004172459557624464,-5.8945139876159915,5.88492410864849,5.89451495036496,1750678.210370627,3.590065563699724e-05,3.4823442180965564e-05,True,False,,,,,,,0.5057596967579991,3d9da8e61d928d4397c91c70e90d7e4a5d413a3a5c2cbb406734bf1f362bfb0a,72a53ce19e8637ff59dbeed0216e2fd66f6c58c872d915d1c16c1cff7f32b17c
AR37,154,nominal,CONFIRMATION,True,True,0.47566267563668363,-0.02433732436331637,-5.9609946099894335,5.95118597411353,5.960995594742766,1740776.7675509795,3.7105614609854226e-05,3.710540388787014e-05,True,False,,,,,,,0.47613889553723926,a26441064ee773a72c0d25da4d8884079cc6f47e6ba5973a3e5c3664bc7c53f8,d31db785a5e7a2083934f227c919176a487c3f685d38b2f061aea47f79294a2d
AR37,154,supply_097,CONFIRMATION,True,True,0.4161472181678564,-0.08385278183214362,-5.981041026268398,5.971115688154542,5.981042022802826,1733434.587589289,3.5229310529275156e-05,3.4172231179104327e-05,False,False,,,,,,,0.4154223345854513,a26441064ee773a72c0d25da4d8884079cc6f47e6ba5973a3e5c3664bc7c53f8,aeb4c62f440296b5ff82fe9d6932f4119ac684a1bc6e09840f65bdb3899c9f0e
AR37,155,nominal,CONFIRMATION,True,True,0.6766193827839376,0.17661938278393763,-5.700617428131917,5.692306238222972,5.700618262238254,1849587.5615698353,3.944302395736018e-05,3.944282343257946e-05,False,False,,,,,,,0.6750759971507676,3132e300772cb2268f3247ab44387cc10fb9812962ac4186d9a26a65be22f2ca,ad6487a82cb2993a1da17f9268ef64a29c154578e24439249cee11bea5db2d9b
AR37,155,supply_097,CONFIRMATION,True,True,0.6125676513341065,0.11256765133410651,-5.826203826676588,5.817319424958241,5.82620471841125,1808428.0992520384,3.752188578893433e-05,3.6396030676381034e-05,False,False,,,,,,,0.6143594361989797,3132e300772cb2268f3247ab44387cc10fb9812962ac4186d9a26a65be22f2ca,2115c71b305071e29e75777ef08b24d3262ce9a6f753e1e7b8acf4de8c5c2f39
AR37,156,nominal,CONFIRMATION,True,True,0.4275548997187464,-0.07244510028125362,-6.061721097065041,6.0516834919216125,6.061722104847991,1735295.1748230911,3.691336156807564e-05,3.691314044679373e-05,False,False,,,,,,,0.4266045976793964,ed28d7795ca606dbe53b6ae0732d78464f7831aff451868b037dfd088efcb9da,6ab4110f1817cfc96444a302789259c9760df3ad9bfad1cc445809540ee1dd76
AR37,156,supply_097,CONFIRMATION,True,True,0.3689222011099619,-0.13107779889003812,-6.0723675400953985,6.06225736841806,6.072368555218693,1730588.8454148541,3.5045367544912664e-05,3.399379583036733e-05,False,False,,,,,,,0.36588803672760845,ed28d7795ca606dbe53b6ae0732d78464f7831aff451868b037dfd088efcb9da,70b22bb5e472a33d5f5f847e42857aad542ccbdb59f7e9c571386bf776aef463
AR37,157,nominal,CONFIRMATION,True,True,0.5305309267199007,0.030530926719900653,-6.004257107527501,5.994568879343212,6.004258080099431,1757928.821956008,3.798552655122181e-05,3.798530766468062e-05,False,False,,,,,,,0.5305083516642413,c888bb8034286e4a1d1d8a2951aae09b8bdb40a2b70f117ef9c369c1b79db08e,847c1c16853c6378a2f9c12c462b76769fd255efd0686bd22a18a17c3bc8372d
AR37,157,supply_097,CONFIRMATION,True,True,0.46907238964737424,-0.030927610352625756,-6.036829762632866,6.026967276029858,6.036830752771485,1747024.6569054385,3.608998135821198e-05,3.5007073047139815e-05,False,False,,,,,,,0.4697917907124533,c888bb8034286e4a1d1d8a2951aae09b8bdb40a2b70f117ef9c369c1b79db08e,8d9e1ef421f540dcbf702748f35fc2e14f728db21c2ed9a8dff5f6a70c13310d
AR37,158,nominal,CONFIRMATION,True,True,0.5657279933129046,0.06572799331290458,-5.8941999410662405,5.884778276472026,5.894200886847186,1766251.8934860658,3.8006802074559075e-05,3.800659382952679e-05,False,False,,,,,,,0.5662530508771477,3adb74b2171b1680ffabd44cd363321ddc43634f0ce5b3ee56a58011a5783854,33c3f3d524cb41e58b974875f78a830e0ef16e235c5eff765e4dd135581900fa
AR37,158,supply_097,CONFIRMATION,True,True,0.5038963939084841,0.0038963939084840638,-5.935049985202735,5.925416011317433,5.935050952372052,1752666.7057758586,3.610778430730623e-05,3.5024350827823324e-05,True,False,,,,,,,0.5055364899253598,3adb74b2171b1680ffabd44cd363321ddc43634f0ce5b3ee56a58011a5783854,eafae1bf2991ed7805449d09b9e87719035750064dd6c31f659e4cebcbd1d4d6
AR37,159,nominal,CONFIRMATION,True,True,0.5513662455162742,0.05136624551627422,-5.981128458914517,5.971551577081032,5.9811294202808885,1764742.3870517467,3.8110417993741656e-05,3.811019956071338e-05,False,False,,,,,,,0.5515590438215465,9d876add5d1681c1595f9138720f67f7035a98386d8e579cb0381cfe0f55b154,dcdf6452ac726733584268e766a8565c35c2c6d75ba5324cf48d16d2d6826a26
AR37,159,supply_097,CONFIRMATION,True,True,0.489008367241053,-0.01099163275894699,-6.019524140407141,6.009746316552529,6.019525122021048,1752062.2177202748,3.6206283329147116e-05,3.5119885707593565e-05,True,False,,,,,,,0.49084248286975857,9d876add5d1681c1595f9138720f67f7035a98386d8e579cb0381cfe0f55b154,b0a6ac8b716824b0a552be84469c412fee225ed3fefdaf2f24987e488b65903e
AR37,160,nominal,CONFIRMATION,True,True,0.6159435712583352,0.11594357125833521,-5.7963792305168145,5.787346397316612,5.796380137189083,1788897.179254356,3.844676024505031e-05,3.844656164679772e-05,False,False,,,,,,,0.6178553124506503,9b512425ca6d7a65cb7ac30793bc2931f890be69aae8e2e37827d46dda40274e,15b83b705e2966097a096f8bf95dc73f13f6f8eab806adecc8a6272dd1f8141c
AR37,160,supply_097,CONFIRMATION,True,True,0.5533516625382068,0.05335166253820678,-5.857890610550048,5.848553253789032,5.857891547870076,1768750.9961039715,3.654031324956177e-05,3.5443910854848095e-05,False,False,,,,,,,0.5571387514988624,9b512425ca6d7a65cb7ac30793bc2931f890be69aae8e2e37827d46dda40274e,ce109c09751a97cc0d3991794ed93e9f8c428e6632c71e839ce18a6195431520
AR37,161,nominal,CONFIRMATION,True,True,0.570722140649958,0.07072214064995797,-5.880866104288197,5.871482519699097,5.880867046241318,1767839.3111380402,3.7882293628210966e-05,3.788208634494027e-05,False,False,,,,,,,0.5715724305270706,c98eabb584eb3e281e113af05a636766ee11673d232e19745fb44e5d70decbd2,08cfc596048820f2cef6e311f0fded6a7ecdfe92f3c8cbdb5445e47028d5e6a8
AR37,161,supply_097,CONFIRMATION,True,True,0.5083179303190923,0.008317930319092337,-5.923629023039949,5.9140241609846775,5.923629987282659,1753633.4444215358,3.597900485397179e-05,3.4899435463978874e-05,True,False,,,,,,,0.5108558695752827,c98eabb584eb3e281e113af05a636766ee11673d232e19745fb44e5d70decbd2,caaa45a80982ba64f419e01fd245e2370afa2acdac8d509869b0e3a1c40f347c
AR37,162,nominal,CONFIRMATION,True,True,0.4895610833617926,-0.010438916638207396,-5.933128686629055,5.92338800838076,5.933129664546315,1742749.402125265,3.716890212498624e-05,3.7168694365679986e-05,True,False,,,,,,,0.48973313815348407,b524a4ee7d91ccbe1db8a40ec7dc13d64b1aaef6957996f7e1210ac8602f3b75,91edd846993699d58ac8ef1c6314dd06f009cf5892937b8eb9cea8baaf619933
AR37,162,supply_097,CONFIRMATION,True,True,0.43006103357578096,-0.06993896642421904,-5.955471661657146,5.94560359869269,5.955472652429697,1734734.1411811733,3.5292831672186455e-05,3.423384940597505e-05,False,False,,,,,,,0.4290165772016961,b524a4ee7d91ccbe1db8a40ec7dc13d64b1aaef6957996f7e1210ac8602f3b75,a0bd50df8bd8c9222b96f59db61e5d3b60bc80471370c8a5e7454fc37b441471
AR37,163,nominal,CONFIRMATION,True,True,0.48192051416939047,-0.018079485830609532,-6.015876147939159,6.006019929881926,6.015877137448,1744543.6825178822,3.727145294632658e-05,3.727123469419893e-05,True,False,,,,,,,0.4848577350549391,3818a7d35d20697127da42468fbc0469ed341fa5314fa1277c912676ada2de5b,d74961173cb1999d24c16e26846391a3fc54ede30a363aeb8bae639a74a15f6f
AR37,163,supply_097,CONFIRMATION,True,True,0.42173135716628707,-0.07826864283371293,-6.037679313868185,6.02769833945393,6.037680315968195,1736753.356071868,3.538894451018451e-05,3.432706896278579e-05,False,False,,,,,,,0.42414117410315116,3818a7d35d20697127da42468fbc0469ed341fa5314fa1277c912676ada2de5b,e4dff470ab3245c34f650cb2ed0a17c9637b11635b5dfe27c42d94f77f5569f0
AR37,164,nominal,CONFIRMATION,True,True,0.4570909522559632,-0.04290904774403681,-6.078689051432219,6.068698259662416,6.078690054471521,1741778.0590709902,3.705127964136652e-05,3.705105487440962e-05,False,False,,,,,,,0.457802128377017,b143f431b280e492d4cbbb8f87dcb5ba34a3ba842aab6437b9a45dff75513205,80206685f48007cc0a22a165bce86a3bdcbd176f2bfa3f0b5527ed196a92e5b8
AR37,164,supply_097,CONFIRMATION,True,True,0.3966779064364113,-0.10332209356358868,-6.09607773847803,6.085982681622975,6.096078752047631,1735247.1236212056,3.5166777914247065e-05,3.4111561059197974e-05,False,False,,,,,,,0.39708556742522905,b143f431b280e492d4cbbb8f87dcb5ba34a3ba842aab6437b9a45dff75513205,9ace566b8c9f4139428547e9b7089c804bba25de4fbc01afea33396aee2c1051
AR37,165,nominal,CONFIRMATION,True,True,0.5036993515609318,0.0036993515609318184,-6.028910102077193,6.019104517859939,6.028911086465158,1750941.6348654618,3.769065914688059e-05,3.7690439224277385e-05,True,False,,,,,,,0.504039513833416,2c02cfa301767b449ac3a81dfdb68a0223f1ca1bc579364ac2ffcd20a2b31752,aa6a9dd4f9bb5774da923256d622e9729320c0eac26548e841e4af456a1f9434
AR37,165,supply_097,CONFIRMATION,True,True,0.4425311673768001,-0.057468832623199906,-6.055560390285294,6.045607666252523,6.055561389515042,1741782.7854656938,3.57976934135422e-05,3.472355347772459e-05,False,False,,,,,,,0.4433229528816281,2c02cfa301767b449ac3a81dfdb68a0223f1ca1bc579364ac2ffcd20a2b31752,c4c8a5bea4bef92c9269868747be313a0fc657bc6876ec44d02088b6ed19107b
AR37,166,nominal,CONFIRMATION,True,True,0.553033210623628,0.05303321062362798,-5.981198174971166,5.971629344737551,5.981199135524283,1765499.410710258,3.802242046054428e-05,3.8022202922891214e-05,False,False,,,,,,,0.5527603521307586,af5e6ab4920d608c347dadefd0f6ad08273249abb9399056e97ad5624bdb2644,3bd65a469b4a169bba9c46f5d04758ee767d904f3afb6cafb9d1763d80e4590b
AR37,166,supply_097,CONFIRMATION,True,True,0.49014099758190716,-0.009859002418092844,-6.020392084503499,6.0106185177086076,6.0203930656857425,1752571.1988389299,3.611316547699911e-05,3.50295621674129e-05,True,False,,,,,,,0.4920437911789706,af5e6ab4920d608c347dadefd0f6ad08273249abb9399056e97ad5624bdb2644,9d26fb6b817f64c20cb605ab57586de7d3b8a8e587c0fda9bed51f83f232a385
AR37,167,nominal,CONFIRMATION,True,True,0.4751321901693011,-0.024867809830698917,-5.989000581059268,5.979156511297999,5.98900156936613,1741717.246581381,3.7077526135827855e-05,3.707731132571028e-05,True,False,,,,,,,0.47578745163071146,ca16a868e5fc28119c38a83c5b83de22619ec83f5b4e0de311073352b8c87b63,6d834e53c0c77cf5ebbf2aac5235c5ffa162307a2128f3b3cff2e651d7a65a41
AR37,167,supply_097,CONFIRMATION,True,True,0.41544343118916893,-0.08455656881083107,-6.009184439719141,5.9992230948926055,6.0091854398647175,1734362.3329999847,3.519990288062706e-05,3.414370187764276e-05,False,False,,,,,,,0.4150708906789235,ca16a868e5fc28119c38a83c5b83de22619ec83f5b4e0de311073352b8c87b63,2e6c173a8f67fcb23a15dc9b8932a69a56572d31f5f30e3dae2ca8c229da8a17
